,index,팀명,범실_상대전적,디그_상대전적,리시브_상대전적,공격종합_상대전적,블로킹_상대전적,세트_상대전적,서브_상대전적
5,158,KGC인삼공사,19.0,0.84,0.43333333333333335,0.3866666666666667,0.18666666666666668,0.3566666666666667,0.03333333333333333
5,159,한국도로공사,19.333333333333332,0.8966666666666666,0.48,0.37333333333333335,0.16666666666666666,0.33666666666666667,0.05000000000000001
5,160,GS칼텍스,24.0,0.8333333333333334,0.4666666666666666,0.3933333333333333,0.13999999999999999,0.36666666666666664,0.049999999999999996
5,161,흥국생명,20.0,0.8266666666666667,0.41,0.32333333333333336,0.11333333333333334,0.2866666666666667,0.03333333333333333
5,162,IBK기업은행,15.333333333333334,0.85,0.43,0.4066666666666667,0.13,0.3766666666666667,0.05333333333333334
5,163,현대건설,15.0,0.8533333333333334,0.47000000000000003,0.42,0.17666666666666667,0.38000000000000006,0.07333333333333335
5,164,한국도로공사,19.333333333333332,0.8966666666666666,0.48,0.37333333333333335,0.16666666666666666,0.33666666666666667,0.05000000000000001
5,165,현대건설,15.0,0.8533333333333334,0.47000000000000003,0.42,0.17666666666666667,0.38000000000000006,0.07333333333333335
5,166,GS칼텍스,24.0,0.8333333333333334,0.4666666666666666,0.3933333333333333,0.13999999999999999,0.36666666666666664,0.049999999999999996
5,167,KGC인삼공사,19.0,0.84,0.43333333333333335,0.3866666666666667,0.18666666666666668,0.3566666666666667,0.03333333333333333
5,168,한국도로공사,19.333333333333332,0.8966666666666666,0.48,0.37333333333333335,0.16666666666666666,0.33666666666666667,0.05000000000000001
5,169,흥국생명,20.0,0.8266666666666667,0.41,0.32333333333333336,0.11333333333333334,0.2866666666666667,0.03333333333333333
5,170,KGC인삼공사,19.0,0.84,0.43333333333333335,0.3866666666666667,0.18666666666666668,0.3566666666666667,0.03333333333333333
5,171,현대건설,15.0,0.8533333333333334,0.47000000000000003,0.42,0.17666666666666667,0.38000000000000006,0.07333333333333335
5,172,GS칼텍스,24.0,0.8333333333333334,0.4666666666666666,0.3933333333333333,0.13999999999999999,0.36666666666666664,0.049999999999999996
5,173,IBK기업은행,15.333333333333334,0.85,0.43,0.4066666666666667,0.13,0.3766666666666667,0.05333333333333334
5,174,GS칼텍스,24.0,0.8333333333333334,0.4666666666666666,0.3933333333333333,0.13999999999999999,0.36666666666666664,0.049999999999999996
5,175,한국도로공사,19.333333333333332,0.8966666666666666,0.48,0.37333333333333335,0.16666666666666666,0.33666666666666667,0.05000000000000001
5,176,IBK기업은행,15.333333333333334,0.85,0.43,0.4066666666666667,0.13,0.3766666666666667,0.05333333333333334
5,177,KGC인삼공사,19.0,0.84,0.43333333333333335,0.3866666666666667,0.18666666666666668,0.3566666666666667,0.03333333333333333
5,178,현대건설,15.0,0.8533333333333334,0.47000000000000003,0.42,0.17666666666666667,0.38000000000000006,0.07333333333333335
5,179,흥국생명,20.0,0.8266666666666667,0.41,0.32333333333333336,0.11333333333333334,0.2866666666666667,0.03333333333333333
6,180,IBK기업은행,15.333333333333334,0.8833333333333333,0.38999999999999996,0.38999999999999996,0.1366666666666667,0.3633333333333333,0.06
6,181,현대건설,17.333333333333332,0.8300000000000001,0.5133333333333333,0.37666666666666665,0.15666666666666665,0.3433333333333333,0.05333333333333334
7,182,IBK기업은행,21.0,0.8366666666666666,0.43,0.3833333333333333,0.13333333333333333,0.3633333333333333,0.06666666666666667
7,183,현대건설,18.666666666666668,0.79,0.5133333333333333,0.3933333333333333,0.19999999999999998,0.36333333333333334,0.056666666666666664
8,184,IBK기업은행,18.0,0.8266666666666667,0.43,0.37333333333333335,0.10666666666666667,0.35000000000000003,0.08333333333333333
8,185,현대건설,16.0,0.81,0.49666666666666665,0.4466666666666667,0.20666666666666664,0.4066666666666667,0.05333333333333334
6,186,IBK기업은행,15.333333333333334,0.8833333333333333,0.38999999999999996,0.38999999999999996,0.1366666666666667,0.3633333333333333,0.06
6,187,한국도로공사,15.0,0.8933333333333334,0.52,0.37666666666666665,0.18000000000000002,0.3499999999999999,0.04
7,188,IBK기업은행,21.0,0.8366666666666666,0.43,0.3833333333333333,0.13333333333333333,0.3633333333333333,0.06666666666666667
7,189,한국도로공사,17.666666666666668,0.8433333333333334,0.53,0.39999999999999997,0.16,0.37666666666666665,0.02666666666666667
8,190,IBK기업은행,18.0,0.8266666666666667,0.43,0.37333333333333335,0.10666666666666667,0.35000000000000003,0.08333333333333333
8,191,한국도로공사,19.333333333333332,0.84,0.5366666666666667,0.37000000000000005,0.15666666666666665,0.35000000000000003,0.036666666666666674
9,192,IBK기업은행,22.333333333333332,0.8066666666666666,0.4033333333333333,0.3433333333333333,0.10666666666666667,0.33,0.06666666666666667
9,193,한국도로공사,21.0,0.8366666666666666,0.52,0.38999999999999996,0.16666666666666666,0.36999999999999994,0.05000000000000001
6,194,GS칼텍스,21.666666666666668,0.8300000000000001,0.4433333333333333,0.41,0.13999999999999999,0.3866666666666667,0.03666666666666667
6,195,현대건설,17.333333333333332,0.8300000000000001,0.5133333333333333,0.37666666666666665,0.15666666666666665,0.3433333333333333,0.05333333333333334
6,196,KGC인삼공사,17.333333333333332,0.8366666666666666,0.3933333333333333,0.3333333333333333,0.17666666666666667,0.31,0.03666666666666667
6,197,흥국생명,22.666666666666668,0.8166666666666665,0.4266666666666667,0.3499999999999999,0.10666666666666667,0.3133333333333333,0.04
9,198,IBK기업은행,22.333333333333332,0.8066666666666666,0.4033333333333333,0.3433333333333333,0.10666666666666667,0.33,0.06666666666666667
9,199,현대건설,13.333333333333334,0.8300000000000001,0.4366666666666667,0.48333333333333334,0.23666666666666666,0.44333333333333336,0.056666666666666664
6,200,GS칼텍스,21.666666666666668,0.8300000000000001,0.4433333333333333,0.41,0.13999999999999999,0.3866666666666667,0.03666666666666667
6,201,흥국생명,22.666666666666668,0.8166666666666665,0.4266666666666667,0.3499999999999999,0.10666666666666667,0.3133333333333333,0.04
6,202,KGC인삼공사,17.333333333333332,0.8366666666666666,0.3933333333333333,0.3333333333333333,0.17666666666666667,0.31,0.03666666666666667
6,203,한국도로공사,15.0,0.8933333333333334,0.52,0.37666666666666665,0.18000000000000002,0.3499999999999999,0.04
6,204,현대건설,17.333333333333332,0.8300000000000001,0.5133333333333333,0.37666666666666665,0.15666666666666665,0.3433333333333333,0.05333333333333334
