,index,팀명,범실_평균_다섯,디그_평균_다섯,리시브_평균_다섯,공격종합_평균_다섯,블로킹_평균_다섯,세트_평균_다섯,서브_평균_다섯
19,135,우리카드,23.0,0.756,0.43,0.534,0.202,0.506,0.052000000000000005
19,136,대한항공,24.2,0.7140000000000001,0.47000000000000003,0.556,0.156,0.538,0.076
19,137,한국전력,22.6,0.76,0.462,0.4640000000000001,0.18,0.44600000000000006,0.046
19,138,삼성화재,24.0,0.7299999999999999,0.53,0.54,0.22599999999999998,0.506,0.046000000000000006
19,139,현대캐피탈,21.0,0.7979999999999999,0.532,0.558,0.20800000000000002,0.52,0.068
20,140,OK금융그룹,23.4,0.71,0.554,0.488,0.20800000000000002,0.434,0.048
20,141,우리카드,26.6,0.756,0.44000000000000006,0.522,0.188,0.49800000000000005,0.057999999999999996
20,142,KB손해보험,24.8,0.774,0.44000000000000006,0.47400000000000003,0.16599999999999998,0.44799999999999995,0.08399999999999999
20,143,대한항공,23.4,0.6759999999999999,0.52,0.5459999999999999,0.174,0.528,0.06999999999999999
20,144,삼성화재,24.6,0.732,0.532,0.5539999999999999,0.22200000000000003,0.5120000000000001,0.046
20,145,한국전력,20.8,0.744,0.45600000000000007,0.4640000000000001,0.162,0.44800000000000006,0.052000000000000005
21,146,우리카드,23.6,0.784,0.45199999999999996,0.516,0.198,0.49399999999999994,0.06
20,147,현대캐피탈,22.8,0.764,0.5199999999999999,0.562,0.21800000000000003,0.538,0.064
21,148,OK금융그룹,21.4,0.708,0.5559999999999999,0.492,0.21200000000000002,0.434,0.052000000000000005
21,149,대한항공,22.0,0.692,0.518,0.54,0.164,0.524,0.074
21,150,KB손해보험,28.2,0.768,0.426,0.488,0.19,0.45599999999999996,0.07999999999999999
21,151,삼성화재,25.6,0.744,0.5820000000000001,0.53,0.186,0.48,0.036
21,152,한국전력,22.0,0.732,0.5119999999999999,0.496,0.184,0.47800000000000004,0.05
21,153,현대캐피탈,21.4,0.76,0.528,0.576,0.254,0.5519999999999999,0.062
22,154,대한항공,22.6,0.6880000000000001,0.544,0.552,0.15,0.534,0.07
22,155,우리카드,22.4,0.744,0.458,0.526,0.20400000000000001,0.5,0.06799999999999999
22,156,OK금융그룹,22.0,0.7080000000000001,0.538,0.502,0.182,0.44800000000000006,0.055999999999999994
22,157,삼성화재,28.8,0.774,0.554,0.534,0.168,0.484,0.03
22,158,KB손해보험,27.0,0.736,0.458,0.506,0.18,0.466,0.072
22,159,한국전력,21.2,0.716,0.524,0.492,0.196,0.476,0.042
23,160,대한항공,24.4,0.688,0.552,0.55,0.17,0.524,0.076
22,161,현대캐피탈,21.0,0.756,0.5700000000000001,0.584,0.266,0.558,0.064
23,162,삼성화재,30.2,0.768,0.518,0.538,0.17200000000000001,0.484,0.036
23,163,우리카드,20.0,0.76,0.442,0.53,0.198,0.51,0.06999999999999999
23,164,OK금융그룹,22.4,0.7080000000000001,0.534,0.5039999999999999,0.188,0.45200000000000007,0.066
23,165,한국전력,20.6,0.71,0.492,0.492,0.178,0.47400000000000003,0.036
23,166,KB손해보험,24.0,0.718,0.4800000000000001,0.534,0.17400000000000002,0.49399999999999994,0.07
23,167,현대캐피탈,23.2,0.7579999999999999,0.528,0.5619999999999999,0.26,0.5359999999999999,0.052000000000000005
24,168,대한항공,25.2,0.6859999999999999,0.548,0.5379999999999999,0.154,0.514,0.066
24,169,삼성화재,30.0,0.778,0.5279999999999999,0.554,0.174,0.5039999999999999,0.034
24,170,KB손해보험,21.2,0.712,0.45600000000000007,0.528,0.17200000000000001,0.4699999999999999,0.06799999999999999
24,171,OK금융그룹,22.0,0.678,0.546,0.484,0.154,0.442,0.066
24,172,우리카드,17.8,0.7459999999999999,0.45599999999999996,0.516,0.19399999999999998,0.502,0.076
24,173,한국전력,18.8,0.71,0.46799999999999997,0.49399999999999994,0.20800000000000002,0.47800000000000004,0.041999999999999996
25,174,대한항공,24.4,0.718,0.516,0.532,0.164,0.5000000000000001,0.08199999999999999
24,175,현대캐피탈,22.4,0.7579999999999999,0.5200000000000001,0.554,0.23399999999999999,0.522,0.054000000000000006
25,176,OK금융그룹,25.0,0.708,0.556,0.49000000000000005,0.13399999999999998,0.458,0.06000000000000001
25,177,삼성화재,28.0,0.798,0.502,0.5319999999999999,0.182,0.49400000000000005,0.03
25,178,KB손해보험,22.4,0.6940000000000001,0.45,0.53,0.21000000000000002,0.476,0.07200000000000001
25,179,우리카드,15.6,0.75,0.462,0.532,0.158,0.516,0.076
25,180,한국전력,19.4,0.6859999999999999,0.466,0.46799999999999997,0.21200000000000002,0.442,0.034
25,181,현대캐피탈,20.0,0.76,0.534,0.542,0.196,0.5,0.062
26,182,OK금융그룹,26.0,0.7140000000000001,0.542,0.492,0.118,0.458,0.052000000000000005
26,183,대한항공,22.8,0.734,0.522,0.5359999999999999,0.172,0.5079999999999999,0.076
26,184,삼성화재,26.4,0.774,0.46799999999999997,0.55,0.182,0.512,0.032
26,185,우리카드,17.6,0.7340000000000001,0.434,0.53,0.148,0.504,0.078
26,186,KB손해보험,18.8,0.734,0.44400000000000006,0.48200000000000004,0.20800000000000002,0.386,0.064
26,187,한국전력,16.8,0.71,0.466,0.44400000000000006,0.196,0.40599999999999997,0.032
27,188,OK금융그룹,22.6,0.744,0.55,0.488,0.126,0.43,0.06
26,189,현대캐피탈,20.0,0.774,0.5359999999999999,0.526,0.168,0.47800000000000004,0.06999999999999999
27,190,대한항공,21.0,0.7360000000000001,0.506,0.524,0.184,0.502,0.072
27,191,우리카드,19.2,0.776,0.46799999999999997,0.526,0.14,0.5,0.082
27,192,삼성화재,24.8,0.78,0.488,0.53,0.194,0.492,0.05
27,193,한국전력,18.8,0.728,0.496,0.458,0.184,0.418,0.026000000000000002
27,194,KB손해보험,21.8,0.786,0.44800000000000006,0.462,0.21599999999999997,0.38,0.066
27,195,현대캐피탈,16.4,0.736,0.52,0.542,0.156,0.48999999999999994,0.07
28,196,OK금융그룹,20.4,0.75,0.52,0.49399999999999994,0.122,0.434,0.042
28,197,우리카드,20.2,0.7620000000000001,0.466,0.518,0.16,0.49000000000000005,0.076
28,198,대한항공,22.4,0.7380000000000001,0.508,0.524,0.20600000000000002,0.5040000000000001,0.078
28,199,한국전력,19.6,0.75,0.514,0.45600000000000007,0.17400000000000002,0.41200000000000003,0.03
28,200,KB손해보험,22.4,0.778,0.42400000000000004,0.45999999999999996,0.22800000000000004,0.374,0.064
28,201,삼성화재,25.4,0.768,0.512,0.516,0.2,0.48599999999999993,0.044
29,202,우리카드,18.2,0.73,0.45999999999999996,0.48999999999999994,0.156,0.484,0.096
28,203,현대캐피탈,14.8,0.752,0.514,0.548,0.146,0.492,0.066
29,204,OK금융그룹,20.2,0.79,0.496,0.53,0.146,0.4659999999999999,0.055999999999999994
29,205,한국전력,20.8,0.774,0.5119999999999999,0.45199999999999996,0.134,0.40599999999999997,0.019999999999999997
29,206,KB손해보험,23.6,0.76,0.422,0.488,0.23600000000000004,0.41400000000000003,0.066
29,207,대한항공,22.2,0.764,0.52,0.548,0.202,0.522,0.076
29,208,삼성화재,22.4,0.752,0.48599999999999993,0.504,0.198,0.4779999999999999,0.044
29,209,현대캐피탈,15.4,0.712,0.532,0.56,0.154,0.506,0.055999999999999994
30,210,OK금융그룹,18.8,0.8219999999999998,0.5,0.526,0.16599999999999998,0.466,0.054000000000000006
30,211,한국전력,21.0,0.792,0.52,0.4619999999999999,0.162,0.414,0.026000000000000002
30,212,KB손해보험,20.6,0.732,0.398,0.4720000000000001,0.196,0.38,0.064
30,213,대한항공,24.0,0.78,0.506,0.558,0.194,0.544,0.057999999999999996
30,214,삼성화재,28.0,0.7300000000000001,0.506,0.518,0.21000000000000002,0.48599999999999993,0.046
30,215,현대캐피탈,18.8,0.7180000000000001,0.55,0.556,0.184,0.514,0.044
31,216,OK금융그룹,20.4,0.834,0.514,0.524,0.186,0.472,0.064
30,217,우리카드,19.4,0.716,0.44800000000000006,0.47400000000000003,0.178,0.4640000000000001,0.088
31,218,대한항공,21.8,0.7659999999999999,0.472,0.534,0.186,0.518,0.057999999999999996
31,219,한국전력,21.6,0.764,0.476,0.48200000000000004,0.166,0.446,0.038
31,220,KB손해보험,20.2,0.718,0.38,0.534,0.18,0.4779999999999999,0.076
31,221,삼성화재,27.6,0.7180000000000001,0.51,0.516,0.22000000000000003,0.49000000000000005,0.04000000000000001
31,222,우리카드,17.4,0.688,0.446,0.462,0.15,0.45599999999999996,0.09
31,223,현대캐피탈,20.4,0.7,0.554,0.5599999999999999,0.176,0.5279999999999999,0.030000000000000006
32,224,대한항공,25.8,0.746,0.454,0.5279999999999999,0.194,0.508,0.06000000000000001
32,225,삼성화재,26.4,0.728,0.466,0.528,0.254,0.49800000000000005,0.03
32,226,KB손해보험,15.6,0.686,0.366,0.514,0.16999999999999998,0.45200000000000007,0.092
32,227,OK금융그룹,21.4,0.8379999999999999,0.518,0.534,0.21400000000000002,0.51,0.062
32,228,우리카드,17.2,0.674,0.45,0.44800000000000006,0.14200000000000002,0.446,0.084
32,229,한국전력,20.6,0.758,0.438,0.48,0.162,0.44400000000000006,0.05
33,230,대한항공,24.6,0.7659999999999999,0.484,0.538,0.176,0.5199999999999999,0.05
32,231,현대캐피탈,22.2,0.74,0.542,0.54,0.18200000000000002,0.506,0.024
33,232,OK금융그룹,23.2,0.8280000000000001,0.512,0.534,0.23399999999999999,0.5120000000000001,0.074
33,233,삼성화재,23.6,0.734,0.422,0.514,0.23800000000000004,0.48,0.024
33,234,KB손해보험,15.2,0.7040000000000001,0.366,0.49799999999999994,0.156,0.442,0.086
33,235,우리카드,18.4,0.662,0.454,0.446,0.11200000000000002,0.44799999999999995,0.08
33,236,한국전력,20.0,0.724,0.45,0.488,0.18000000000000002,0.45999999999999996,0.06000000000000001
33,237,현대캐피탈,23.8,0.712,0.52,0.524,0.186,0.502,0.026000000000000002
34,238,OK금융그룹,21.4,0.8099999999999999,0.536,0.502,0.23199999999999998,0.458,0.05800000000000001
34,239,대한항공,26.2,0.7539999999999999,0.46399999999999997,0.524,0.188,0.512,0.05
34,240,삼성화재,23.4,0.7660000000000001,0.438,0.538,0.21399999999999997,0.492,0.032
34,241,우리카드,20.0,0.7060000000000001,0.438,0.504,0.122,0.4779999999999999,0.062
34,242,KB손해보험,15.8,0.7060000000000001,0.38,0.484,0.13,0.43200000000000005,0.084
34,243,한국전력,19.2,0.728,0.484,0.5,0.21000000000000002,0.476,0.078
35,244,OK금융그룹,25.2,0.78,0.514,0.5120000000000001,0.22399999999999998,0.47400000000000003,0.05800000000000001
34,245,현대캐피탈,22.6,0.742,0.48200000000000004,0.492,0.17400000000000002,0.46799999999999997,0.018
35,246,대한항공,28.6,0.732,0.462,0.496,0.168,0.484,0.054000000000000006
35,247,우리카드,19.6,0.7260000000000001,0.434,0.518,0.13999999999999999,0.49399999999999994,0.07
35,248,삼성화재,18.8,0.762,0.41400000000000003,0.528,0.198,0.48200000000000004,0.04
35,249,한국전력,20.2,0.7380000000000001,0.458,0.51,0.19,0.492,0.08
35,250,KB손해보험,18.4,0.748,0.388,0.488,0.146,0.45199999999999996,0.09
35,251,현대캐피탈,22.0,0.742,0.446,0.49000000000000005,0.17400000000000002,0.466,0.022
36,252,대한항공,30.0,0.758,0.434,0.48,0.154,0.458,0.046
36,253,삼성화재,14.6,0.774,0.372,0.534,0.192,0.48,0.044
37,254,대한항공,27.8,0.776,0.42800000000000005,0.4720000000000001,0.136,0.44800000000000006,0.044
37,255,삼성화재,16.2,0.7459999999999999,0.406,0.526,0.16,0.47400000000000003,0.038
38,256,대한항공,27.6,0.768,0.426,0.462,0.156,0.434,0.066
38,257,삼성화재,17.2,0.748,0.414,0.534,0.186,0.49000000000000005,0.052000000000000005
39,258,대한항공,27.6,0.776,0.40199999999999997,0.45600000000000007,0.15,0.43,0.08
36,259,현대캐피탈,18.8,0.7180000000000001,0.40800000000000003,0.454,0.19,0.44800000000000006,0.022
40,260,대한항공,28.4,0.784,0.418,0.48200000000000004,0.178,0.454,0.08800000000000001
37,261,현대캐피탈,19.0,0.6759999999999999,0.41200000000000003,0.45200000000000007,0.184,0.4539999999999999,0.024
41,262,대한항공,28.8,0.748,0.4699999999999999,0.536,0.194,0.516,0.10800000000000001
38,263,현대캐피탈,16.8,0.64,0.43,0.48999999999999994,0.174,0.4779999999999999,0.03200000000000001
42,264,대한항공,26.2,0.764,0.47800000000000004,0.548,0.20800000000000002,0.53,0.10400000000000001
39,265,현대캐피탈,17.2,0.6279999999999999,0.42799999999999994,0.48999999999999994,0.174,0.484,0.038000000000000006
43,266,대한항공,26.2,0.762,0.46799999999999997,0.562,0.192,0.5439999999999999,0.09600000000000002
40,267,현대캐피탈,15.8,0.5940000000000001,0.39,0.48200000000000004,0.14600000000000002,0.476,0.030000000000000006
39,268,삼성화재,17.6,0.7060000000000001,0.39999999999999997,0.492,0.202,0.45999999999999996,0.041999999999999996
36,269,우리카드,21.2,0.7580000000000001,0.458,0.538,0.174,0.5199999999999999,0.066
36,270,OK금융그룹,26.6,0.756,0.518,0.516,0.236,0.47000000000000003,0.066
36,271,한국전력,21.0,0.744,0.502,0.538,0.17200000000000001,0.518,0.076
36,272,KB손해보험,20.4,0.76,0.40800000000000003,0.488,0.148,0.4619999999999999,0.10800000000000001
44,273,대한항공,21.8,0.762,0.48200000000000004,0.57,0.22200000000000003,0.532,0.074
37,274,OK금융그룹,30.6,0.7540000000000001,0.53,0.51,0.21800000000000003,0.446,0.05800000000000001
37,275,우리카드,22.4,0.762,0.43200000000000005,0.5599999999999999,0.18,0.5359999999999999,0.064
45,276,대한항공,19.0,0.77,0.49399999999999994,0.558,0.22200000000000003,0.526,0.07
37,277,한국전력,21.0,0.74,0.526,0.538,0.16999999999999998,0.512,0.062
40,278,삼성화재,19.6,0.712,0.426,0.502,0.21000000000000002,0.472,0.042
41,279,현대캐피탈,17.2,0.6220000000000001,0.392,0.5299999999999999,0.11600000000000002,0.48599999999999993,0.044
37,280,KB손해보험,21.0,0.76,0.374,0.49400000000000005,0.172,0.47000000000000003,0.088
38,281,OK금융그룹,28.2,0.74,0.53,0.522,0.22200000000000003,0.462,0.06000000000000001
46,282,대한항공,21.0,0.78,0.518,0.5439999999999999,0.22599999999999998,0.514,0.05600000000000001
38,283,우리카드,22.0,0.78,0.438,0.5539999999999999,0.186,0.5199999999999999,0.066
41,284,삼성화재,23.8,0.738,0.45,0.492,0.20600000000000002,0.47400000000000003,0.048
38,285,한국전력,23.0,0.752,0.49800000000000005,0.524,0.152,0.502,0.046
38,286,KB손해보험,22.4,0.772,0.366,0.506,0.17200000000000001,0.472,0.08399999999999999
39,287,우리카드,21.4,0.738,0.40199999999999997,0.532,0.23200000000000004,0.5,0.054000000000000006
39,288,OK금융그룹,31.2,0.76,0.48,0.538,0.24,0.506,0.066
42,289,현대캐피탈,17.2,0.6679999999999999,0.394,0.53,0.11800000000000002,0.472,0.06
47,290,대한항공,21.8,0.784,0.546,0.562,0.20999999999999996,0.538,0.05600000000000001
42,291,삼성화재,24.6,0.734,0.466,0.506,0.196,0.492,0.05600000000000001
39,292,KB손해보험,21.6,0.7860000000000001,0.37,0.5039999999999999,0.174,0.47800000000000004,0.07799999999999999
39,293,한국전력,25.4,0.728,0.462,0.528,0.11200000000000002,0.49799999999999994,0.032
40,294,우리카드,22.8,0.726,0.376,0.514,0.21600000000000003,0.47800000000000004,0.05
43,295,현대캐피탈,18.8,0.72,0.418,0.508,0.158,0.45599999999999996,0.074
40,296,OK금융그룹,28.0,0.7859999999999999,0.45999999999999996,0.512,0.25,0.48600000000000004,0.068
43,297,삼성화재,25.8,0.7100000000000001,0.46399999999999997,0.534,0.18800000000000003,0.51,0.046
40,298,한국전력,25.0,0.702,0.48200000000000004,0.504,0.122,0.47000000000000003,0.016
44,299,현대캐피탈,19.4,0.7100000000000001,0.458,0.532,0.15,0.4779999999999999,0.08399999999999999
40,300,KB손해보험,21.0,0.8039999999999999,0.40800000000000003,0.5239999999999999,0.194,0.48,0.06999999999999999
44,301,삼성화재,26.2,0.694,0.466,0.558,0.21200000000000002,0.532,0.041999999999999996
41,302,OK금융그룹,24.2,0.772,0.42000000000000004,0.526,0.236,0.51,0.05800000000000001
48,303,대한항공,22.4,0.756,0.55,0.568,0.198,0.5419999999999999,0.062
41,304,우리카드,21.2,0.6839999999999999,0.34400000000000003,0.53,0.20800000000000002,0.48999999999999994,0.052000000000000005
41,305,한국전력,26.2,0.706,0.44799999999999995,0.47400000000000003,0.138,0.43999999999999995,0.012
41,306,KB손해보험,21.2,0.786,0.43200000000000005,0.5119999999999999,0.192,0.462,0.042
45,307,현대캐피탈,21.2,0.752,0.512,0.542,0.17200000000000001,0.488,0.10400000000000001
42,308,OK금융그룹,23.6,0.774,0.386,0.552,0.22599999999999998,0.5439999999999999,0.068
45,309,삼성화재,27.0,0.708,0.458,0.5680000000000001,0.192,0.5439999999999999,0.05
49,310,대한항공,26.0,0.73,0.552,0.568,0.194,0.5559999999999998,0.06999999999999999
42,311,한국전력,24.4,0.704,0.43600000000000005,0.4600000000000001,0.14400000000000002,0.42000000000000004,0.02
42,312,우리카드,19.0,0.698,0.328,0.5359999999999999,0.21600000000000003,0.504,0.046
46,313,현대캐피탈,21.2,0.742,0.5120000000000001,0.546,0.202,0.512,0.092
42,314,KB손해보험,22.4,0.772,0.492,0.516,0.16999999999999998,0.46399999999999997,0.05800000000000001
46,315,삼성화재,27.2,0.6639999999999999,0.47000000000000003,0.5700000000000001,0.20400000000000001,0.542,0.044
43,316,OK금융그룹,26.0,0.756,0.40199999999999997,0.558,0.236,0.5479999999999999,0.068
50,317,대한항공,27.4,0.712,0.5700000000000001,0.572,0.194,0.5559999999999998,0.062
43,318,우리카드,18.8,0.6859999999999999,0.30000000000000004,0.554,0.20999999999999996,0.522,0.04
43,319,한국전력,23.4,0.708,0.43200000000000005,0.48200000000000004,0.13400000000000004,0.426,0.024
47,320,삼성화재,25.6,0.6719999999999999,0.446,0.554,0.22999999999999998,0.526,0.04
47,321,현대캐피탈,21.6,0.726,0.5120000000000001,0.554,0.184,0.534,0.098
43,322,KB손해보험,20.8,0.77,0.542,0.49000000000000005,0.182,0.438,0.048
44,323,한국전력,22.8,0.7259999999999999,0.44800000000000006,0.4640000000000001,0.13600000000000004,0.41000000000000003,0.022
51,324,대한항공,25.6,0.718,0.548,0.5780000000000001,0.21200000000000002,0.556,0.07
48,325,현대캐피탈,23.0,0.7200000000000001,0.496,0.5660000000000001,0.162,0.548,0.086
44,326,OK금융그룹,22.8,0.744,0.414,0.5459999999999999,0.20200000000000004,0.526,0.066
44,327,우리카드,18.2,0.738,0.33999999999999997,0.556,0.17,0.526,0.052000000000000005
48,328,삼성화재,24.4,0.67,0.462,0.5359999999999999,0.242,0.518,0.046
45,329,한국전력,23.0,0.7259999999999999,0.446,0.466,0.134,0.41,0.03
44,330,KB손해보험,22.6,0.798,0.542,0.504,0.192,0.446,0.046
52,331,대한항공,26.4,0.6839999999999999,0.562,0.572,0.22399999999999998,0.5439999999999999,0.07200000000000001
45,332,OK금융그룹,22.4,0.6859999999999999,0.44000000000000006,0.5700000000000001,0.188,0.536,0.076
49,333,현대캐피탈,23.6,0.74,0.484,0.5599999999999999,0.16199999999999998,0.546,0.08
49,334,삼성화재,24.4,0.7100000000000002,0.466,0.534,0.20600000000000002,0.508,0.044
45,335,우리카드,17.2,0.756,0.368,0.5780000000000001,0.16999999999999998,0.5559999999999999,0.046
45,336,KB손해보험,24.0,0.772,0.546,0.4959999999999999,0.156,0.45199999999999996,0.044
50,337,현대캐피탈,24.6,0.7379999999999999,0.472,0.552,0.192,0.5360000000000001,0.072
46,338,OK금융그룹,26.4,0.724,0.44399999999999995,0.5439999999999999,0.196,0.502,0.06999999999999999
46,339,한국전력,23.0,0.74,0.488,0.454,0.13999999999999999,0.404,0.036
53,340,대한항공,27.4,0.6819999999999999,0.5640000000000001,0.5700000000000001,0.252,0.5479999999999999,0.06000000000000001
50,341,삼성화재,21.8,0.6839999999999999,0.48999999999999994,0.55,0.22000000000000003,0.52,0.034
46,342,KB손해보험,25.8,0.76,0.532,0.49800000000000005,0.148,0.462,0.052000000000000005
46,343,우리카드,20.6,0.754,0.386,0.564,0.178,0.542,0.044
47,344,한국전력,22.6,0.7459999999999999,0.508,0.47199999999999986,0.122,0.42799999999999994,0.032
51,345,현대캐피탈,28.0,0.7479999999999999,0.488,0.538,0.172,0.522,0.076
54,346,대한항공,23.6,0.6980000000000001,0.616,0.558,0.22400000000000003,0.5439999999999999,0.082
47,347,우리카드,21.4,0.732,0.392,0.568,0.188,0.542,0.044
47,348,KB손해보험,23.6,0.782,0.5599999999999999,0.49800000000000005,0.15,0.454,0.044000000000000004
47,349,OK금융그룹,23.4,0.728,0.44399999999999995,0.534,0.246,0.5,0.06000000000000001
48,350,한국전력,24.2,0.776,0.512,0.4619999999999999,0.152,0.426,0.036
52,351,현대캐피탈,27.2,0.7539999999999999,0.504,0.518,0.202,0.504,0.06599999999999999
51,352,삼성화재,20.2,0.704,0.488,0.54,0.2,0.508,0.032
48,353,우리카드,22.2,0.744,0.406,0.55,0.194,0.524,0.048
48,354,KB손해보험,23.8,0.77,0.5439999999999999,0.518,0.138,0.48200000000000004,0.05600000000000001
55,355,대한항공,25.0,0.716,0.5980000000000001,0.5559999999999998,0.20800000000000002,0.54,0.094
48,356,OK금융그룹,22.2,0.758,0.43,0.53,0.20600000000000002,0.49000000000000005,0.072
53,357,현대캐피탈,26.2,0.76,0.544,0.5040000000000001,0.23399999999999999,0.488,0.074
56,358,대한항공,26.0,0.72,0.5860000000000001,0.542,0.18600000000000003,0.526,0.084
52,359,삼성화재,21.6,0.724,0.514,0.54,0.17600000000000002,0.506,0.028000000000000004
49,360,OK금융그룹,23.6,0.7340000000000001,0.40199999999999997,0.51,0.202,0.47800000000000004,0.088
49,361,한국전력,23.4,0.766,0.4840000000000001,0.45600000000000007,0.18,0.422,0.044
49,362,KB손해보험,24.2,0.716,0.532,0.492,0.16,0.45599999999999996,0.057999999999999996
54,363,현대캐피탈,26.2,0.76,0.532,0.504,0.26999999999999996,0.484,0.076
57,364,대한항공,26.8,0.736,0.554,0.508,0.2,0.492,0.074
49,365,우리카드,25.0,0.72,0.396,0.54,0.19,0.516,0.054000000000000006
53,366,삼성화재,22.2,0.774,0.518,0.526,0.156,0.4879999999999999,0.032
50,367,한국전력,21.6,0.7899999999999999,0.438,0.446,0.15999999999999998,0.414,0.05600000000000001
50,368,KB손해보험,21.8,0.728,0.49400000000000005,0.49000000000000005,0.158,0.45199999999999996,0.054000000000000006
50,369,OK금융그룹,23.8,0.7780000000000001,0.44000000000000006,0.556,0.252,0.52,0.09
58,370,대한항공,25.0,0.756,0.546,0.492,0.188,0.4720000000000001,0.06600000000000002
55,371,현대캐피탈,23.2,0.744,0.532,0.526,0.258,0.504,0.082
50,372,우리카드,25.4,0.702,0.39599999999999996,0.522,0.192,0.492,0.05
51,373,한국전력,20.6,0.774,0.41600000000000004,0.45999999999999996,0.142,0.426,0.05600000000000001
51,374,KB손해보험,20.4,0.742,0.48999999999999994,0.49399999999999994,0.164,0.458,0.054000000000000006
54,375,삼성화재,23.4,0.75,0.526,0.524,0.166,0.49000000000000005,0.036
51,376,OK금융그룹,22.8,0.782,0.45600000000000007,0.576,0.23399999999999999,0.536,0.096
59,377,대한항공,27.8,0.768,0.48200000000000004,0.502,0.20400000000000001,0.47000000000000003,0.05
51,378,우리카드,24.6,0.73,0.40800000000000003,0.516,0.19,0.48599999999999993,0.041999999999999996
56,379,현대캐피탈,21.0,0.746,0.504,0.51,0.26199999999999996,0.47800000000000004,0.07999999999999999
52,380,KB손해보험,22.2,0.724,0.442,0.5,0.178,0.47400000000000003,0.054000000000000006
52,381,한국전력,23.6,0.766,0.41600000000000004,0.45200000000000007,0.164,0.42800000000000005,0.062
52,382,OK금융그룹,25.0,0.77,0.45999999999999996,0.5660000000000001,0.2,0.522,0.10600000000000001
52,383,우리카드,24.8,0.736,0.422,0.46799999999999997,0.142,0.43999999999999995,0.05600000000000001
55,384,삼성화재,24.0,0.776,0.5040000000000001,0.522,0.17600000000000002,0.488,0.034
57,385,현대캐피탈,20.4,0.744,0.504,0.55,0.284,0.52,0.06999999999999999
60,386,대한항공,26.2,0.736,0.4699999999999999,0.51,0.20600000000000002,0.4779999999999999,0.048
53,387,한국전력,21.0,0.736,0.4699999999999999,0.44800000000000006,0.14999999999999997,0.42799999999999994,0.064
53,388,KB손해보험,24.0,0.7380000000000001,0.45199999999999996,0.49399999999999994,0.18,0.46799999999999997,0.044000000000000004
53,389,우리카드,23.6,0.736,0.418,0.4720000000000001,0.152,0.44800000000000006,0.057999999999999996
53,390,OK금융그룹,25.8,0.784,0.45599999999999996,0.552,0.22000000000000003,0.5120000000000001,0.1
56,391,삼성화재,25.6,0.79,0.5,0.526,0.184,0.49399999999999994,0.04
61,392,대한항공,26.8,0.744,0.512,0.5159999999999999,0.20800000000000002,0.48600000000000004,0.062
54,393,한국전력,19.6,0.724,0.46399999999999997,0.438,0.146,0.418,0.05800000000000001
57,394,삼성화재,24.0,0.772,0.504,0.544,0.188,0.5159999999999999,0.048
58,395,현대캐피탈,21.6,0.7380000000000001,0.4779999999999999,0.558,0.25,0.5199999999999999,0.064
54,396,OK금융그룹,26.6,0.808,0.496,0.5860000000000001,0.22599999999999998,0.5439999999999999,0.086
54,397,우리카드,22.4,0.748,0.4,0.492,0.16599999999999998,0.462,0.052000000000000005
54,398,KB손해보험,22.0,0.768,0.44799999999999995,0.48600000000000004,0.15,0.458,0.05600000000000001
62,399,대한항공,28.2,0.742,0.516,0.542,0.22000000000000003,0.506,0.078
55,400,한국전력,20.4,0.7020000000000001,0.502,0.458,0.15600000000000003,0.434,0.038
59,401,현대캐피탈,24.2,0.7379999999999999,0.512,0.542,0.22599999999999998,0.504,0.064
58,402,삼성화재,24.6,0.764,0.506,0.5539999999999999,0.2,0.526,0.038
55,403,우리카드,19.2,0.7779999999999999,0.40599999999999997,0.514,0.18,0.48600000000000004,0.074
55,404,KB손해보험,24.0,0.7459999999999999,0.47800000000000004,0.48,0.148,0.458,0.05800000000000001
55,405,OK금융그룹,26.0,0.756,0.426,0.53,0.186,0.51,0.074
56,406,우리카드,17.6,0.776,0.398,0.518,0.174,0.492,0.09
60,407,현대캐피탈,23.6,0.764,0.512,0.534,0.21799999999999997,0.49800000000000005,0.062
63,408,대한항공,31.2,0.7360000000000001,0.5299999999999999,0.55,0.22799999999999998,0.512,0.07999999999999999
59,409,삼성화재,23.0,0.766,0.4959999999999999,0.5680000000000001,0.18,0.5359999999999999,0.04
56,410,KB손해보험,21.6,0.764,0.484,0.48,0.142,0.45199999999999996,0.062
56,411,한국전력,18.8,0.7060000000000001,0.508,0.438,0.162,0.4159999999999999,0.032
56,412,OK금융그룹,23.4,0.75,0.38,0.514,0.21400000000000002,0.502,0.08
61,413,현대캐피탈,24.8,0.768,0.526,0.53,0.21799999999999997,0.5,0.074
64,414,대한항공,31.2,0.72,0.564,0.538,0.22999999999999998,0.504,0.07999999999999999
57,415,우리카드,19.4,0.7879999999999999,0.40199999999999997,0.546,0.20199999999999996,0.5199999999999999,0.08199999999999999
57,416,KB손해보험,23.2,0.792,0.49399999999999994,0.484,0.146,0.458,0.054000000000000006
60,417,삼성화재,24.6,0.764,0.504,0.538,0.176,0.504,0.038
65,418,대한항공,30.0,0.734,0.576,0.52,0.238,0.496,0.07600000000000001
62,419,현대캐피탈,28.6,0.796,0.502,0.488,0.18400000000000002,0.454,0.082
57,420,OK금융그룹,25.6,0.728,0.372,0.48599999999999993,0.23399999999999999,0.48200000000000004,0.076
