,결과,홈_어웨이,팀코드,상대팀코드,홈어웨이_공격성공률_평균,홈어웨이_서브성공률_평균,홈어웨이_디그성공률_평균,홈어웨이_세트성공률_평균,홈어웨이_리시브정확도_평균,홈어웨이_블로킹성공률_평균,홈어웨이_범실_평균,범실_평균_다섯,디그_평균_다섯,리시브_평균_다섯,공격종합_평균_다섯,블로킹_평균_다섯,세트_평균_다섯,서브_평균_다섯,범실_상대전적,디그_상대전적,리시브_상대전적,공격종합_상대전적,블로킹_상대전적,세트_상대전적,서브_상대전적
789,0,1,1,0,0.45999999999999996,0.04,0.8,0.405,0.375,0.095,13.0,24.6,0.8,0.3379999999999999,0.366,0.126,0.3399999999999999,0.052,22.0,0.79,0.3366666666666666,0.3433333333333333,0.1133333333333333,0.31,0.0633333333333333
790,1,0,3,6,0.315,0.045,0.81,0.29500000000000004,0.28500000000000003,0.11000000000000001,18.0,19.4,0.82,0.344,0.324,0.1099999999999999,0.298,0.04,17.333333333333332,0.85,0.4766666666666667,0.3883333333333333,0.1149999999999999,0.3533333333333333,0.07
791,0,1,6,3,0.345,0.05,0.785,0.31,0.39,0.15000000000000002,26.5,22.8,0.7499999999999999,0.354,0.38,0.146,0.3399999999999999,0.038,21.5,0.7333333333333334,0.3433333333333333,0.3766666666666667,0.1216666666666666,0.3433333333333333,0.0283333333333333
792,0,0,2,5,0.395,0.05,0.8300000000000001,0.365,0.41500000000000004,0.15,16.5,17.0,0.836,0.398,0.3939999999999999,0.166,0.37,0.0579999999999999,21.33333333333333,0.8733333333333334,0.5266666666666667,0.4166666666666667,0.1266666666666666,0.3866666666666667,0.06
793,1,1,5,2,0.41500000000000004,0.075,0.86,0.39,0.41000000000000003,0.12,27.5,20.4,0.8379999999999999,0.412,0.42,0.16,0.384,0.074,18.33333333333333,0.8733333333333334,0.4333333333333333,0.3666666666666667,0.1733333333333333,0.3466666666666667,0.08
794,1,0,4,1,0.375,0.05,0.9,0.35,0.46,0.13,24.0,18.6,0.852,0.38,0.3819999999999999,0.128,0.352,0.0659999999999999,18.0,0.84,0.3733333333333333,0.3633333333333333,0.18,0.3333333333333333,0.0566666666666666
795,0,1,1,4,0.355,0.05,0.7849999999999999,0.32999999999999996,0.29000000000000004,0.10500000000000001,18.0,23.8,0.8,0.3379999999999999,0.354,0.112,0.334,0.054,20.666666666666668,0.81,0.3933333333333333,0.35,0.0866666666666666,0.33,0.06
796,1,1,0,6,0.4,0.055,0.8300000000000001,0.375,0.345,0.11,15.0,15.8,0.8380000000000001,0.376,0.424,0.118,0.402,0.038,24.166666666666668,0.8249999999999998,0.4566666666666666,0.3866666666666666,0.1133333333333333,0.365,0.08
797,0,0,6,0,0.405,0.035,0.74,0.36,0.36,0.165,21.0,25.2,0.776,0.36,0.374,0.152,0.3379999999999999,0.044,21.5,0.7333333333333334,0.3433333333333333,0.3766666666666667,0.1216666666666666,0.3433333333333333,0.0283333333333333
798,0,1,3,5,0.325,0.035,0.835,0.3,0.44,0.12000000000000001,20.0,20.4,0.818,0.354,0.3379999999999999,0.126,0.3139999999999999,0.048,16.666666666666668,0.8566666666666666,0.3566666666666666,0.4266666666666667,0.1366666666666667,0.4066666666666667,0.0466666666666666
799,1,0,5,3,0.44499999999999995,0.11,0.83,0.405,0.42500000000000004,0.165,14.5,17.8,0.852,0.4,0.44,0.138,0.404,0.0819999999999999,21.0,0.8633333333333333,0.43,0.38,0.1466666666666667,0.36,0.06
800,0,0,4,2,0.365,0.05,0.88,0.33499999999999996,0.45,0.165,18.5,17.4,0.86,0.376,0.376,0.1299999999999999,0.346,0.056,23.33333333333333,0.8133333333333334,0.5266666666666667,0.3933333333333333,0.0833333333333333,0.3533333333333333,0.0533333333333333
801,1,1,2,4,0.365,0.075,0.88,0.345,0.42,0.175,19.5,16.2,0.8160000000000001,0.422,0.366,0.1499999999999999,0.346,0.052,18.666666666666668,0.8466666666666667,0.5033333333333333,0.4233333333333333,0.1333333333333333,0.3966666666666666,0.0633333333333333
802,1,0,3,1,0.35,0.06,0.8,0.325,0.28500000000000003,0.125,21.5,21.2,0.8219999999999998,0.362,0.3419999999999999,0.112,0.316,0.056,16.666666666666668,0.8566666666666666,0.3566666666666666,0.4266666666666667,0.1366666666666667,0.4066666666666667,0.0466666666666666
803,0,1,1,3,0.305,0.045000000000000005,0.8200000000000001,0.28,0.30000000000000004,0.13,19.5,23.0,0.798,0.326,0.34,0.118,0.316,0.052,22.0,0.8166666666666668,0.3433333333333332,0.3433333333333333,0.09,0.3066666666666666,0.0533333333333333
804,0,1,0,2,0.41500000000000004,0.095,0.8500000000000001,0.375,0.365,0.13,19.0,17.4,0.8459999999999999,0.384,0.43,0.126,0.402,0.054,17.333333333333332,0.8000000000000002,0.4266666666666667,0.4233333333333333,0.1633333333333333,0.4000000000000001,0.0566666666666666
805,1,0,2,0,0.37,0.015,0.8300000000000001,0.34,0.43,0.14,17.0,17.0,0.818,0.388,0.368,0.148,0.346,0.056,17.333333333333332,0.8633333333333333,0.49,0.3766666666666666,0.07,0.36,0.0733333333333333
806,1,1,4,6,0.42,0.08,0.88,0.385,0.34,0.105,18.5,18.4,0.866,0.382,0.37,0.126,0.3319999999999999,0.056,19.0,0.8333333333333335,0.4266666666666667,0.3683333333333333,0.1466666666666666,0.3366666666666666,0.0316666666666666
807,0,0,6,4,0.405,0.065,0.725,0.355,0.22,0.095,20.0,22.6,0.762,0.296,0.362,0.138,0.3179999999999999,0.052,21.5,0.7333333333333334,0.3433333333333333,0.3766666666666667,0.1216666666666666,0.3433333333333333,0.0283333333333333
808,1,1,5,1,0.47,0.05500000000000001,0.885,0.435,0.39,0.1,22.5,19.4,0.8560000000000001,0.386,0.45,0.128,0.414,0.08,21.0,0.8633333333333333,0.43,0.38,0.1466666666666667,0.36,0.06
809,0,0,1,5,0.32999999999999996,0.065,0.79,0.30500000000000005,0.32999999999999996,0.12,27.5,21.8,0.8160000000000001,0.296,0.316,0.126,0.296,0.048,22.0,0.8166666666666668,0.3433333333333332,0.3433333333333333,0.09,0.3066666666666666,0.0533333333333333
810,1,0,0,3,0.405,0.02,0.86,0.39,0.44,0.13,18.5,21.6,0.8640000000000001,0.416,0.4019999999999999,0.128,0.376,0.06,16.333333333333332,0.8266666666666667,0.4566666666666667,0.4033333333333333,0.1733333333333333,0.3799999999999999,0.0433333333333333
811,0,1,3,0,0.38,0.065,0.84,0.355,0.405,0.085,23.0,20.6,0.8280000000000001,0.37,0.37,0.108,0.338,0.066,18.33333333333333,0.8633333333333333,0.3633333333333333,0.4166666666666667,0.1433333333333333,0.3933333333333333,0.0366666666666666
812,0,0,6,2,0.265,0.08,0.7749999999999999,0.22000000000000003,0.24,0.09,18.5,22.4,0.7739999999999999,0.288,0.3359999999999999,0.1099999999999999,0.296,0.06,21.5,0.7333333333333334,0.3433333333333333,0.3766666666666667,0.1216666666666666,0.3433333333333333,0.0283333333333333
